Species,Temperature (°C),Soil Moisture (%),Altitude (m),Soil pH,Light Hours,Germination Rate (%)
Gladiolus,43.62,53.32,2579,6.9,13.15,0.0
Gladiolus,24.35,63.29,549,6.04,16.0,0.12
Gladiolus,5.31,47.47,1198,6.53,6.13,0.0
Gladiolus,44.52,81.83,2751,7.65,13.56,0.0
Gladiolus,44.16,69.78,1613,5.3,12.26,0.0
Gladiolus,14.44,91.89,1948,5.63,13.72,0.07
Gladiolus,19.98,47.61,690,5.3,13.21,0.29
Gladiolus,33.23,51.97,2261,5.31,8.06,0.01
Gladiolus,38.52,75.59,505,4.75,6.05,0.0
Gladiolus,33.71,52.1,3312,6.86,12.96,0.0
Gladiolus,27.12,91.38,480,6.1,10.34,0.77
Gladiolus,15.54,29.94,2238,6.18,11.54,0.02
Gladiolus,5.57,43.39,516,7.29,8.99,0.0
Gladiolus,19.99,53.84,3379,7.17,11.77,0.14
Gladiolus,30.97,73.57,1463,6.31,7.21,0.46
Gladiolus,22.53,76.1,575,4.93,9.55,1.43
Gladiolus,6.46,22.08,2562,5.21,13.75,0.0
Gladiolus,18.12,76.11,2045,5.48,14.57,1.27
Gladiolus,17.97,61.44,2155,6.19,9.08,19.49
Gladiolus,27.31,73.26,3003,5.74,9.39,6.45
Gladiolus,34.78,82.37,1047,5.26,9.01,0.0
Gladiolus,19.59,42.04,2600,5.89,10.69,2.31
Gladiolus,25.48,76.02,3317,5.06,7.83,0.65
Gladiolus,11.48,37.07,2957,4.57,15.76,0.0
Gladiolus,30.91,64.48,806,4.89,15.22,0.0
Gladiolus,32.62,38.21,1552,7.17,12.13,0.0
Gladiolus,44.4,57.23,3025,7.01,10.0,0.0
Gladiolus,28.33,54.28,2647,4.81,11.25,0.18
Gladiolus,15.22,29.1,3306,7.25,12.97,0.0
Gladiolus,20.22,48.85,3327,6.61,14.58,0.07
Gladiolus,27.22,39.37,1459,6.49,10.31,0.56
Gladiolus,32.87,45.22,1343,7.06,9.86,0.0
Gladiolus,35.58,47.05,1616,5.83,7.76,0.0
Gladiolus,10.73,26.13,1968,4.67,10.12,0.0
Gladiolus,34.5,80.06,2041,6.39,9.97,0.02
Gladiolus,20.25,32.12,744,5.83,7.88,0.07
Gladiolus,23.91,51.96,3044,7.34,10.82,0.19
Gladiolus,30.83,57.85,2985,6.19,9.89,0.35
Gladiolus,12.9,33.58,1932,5.81,12.91,0.0
Gladiolus,38.46,70.92,3332,4.75,12.63,0.0
Gladiolus,14.75,71.43,1297,6.62,13.69,0.2
Gladiolus,31.34,44.13,3075,7.05,8.84,0.0
Gladiolus,39.14,25.92,2784,5.88,9.96,0.0
Gladiolus,33.27,30.86,3018,7.79,15.12,0.0
Gladiolus,33.26,20.66,3116,6.58,13.0,0.0
Gladiolus,25.69,85.87,1389,5.0,11.68,1.74
Gladiolus,13.01,88.1,1357,5.02,8.76,0.02
Gladiolus,6.54,54.59,1765,7.31,7.69,0.0
Gladiolus,25.63,28.72,1757,6.93,14.97,0.0
Gladiolus,9.71,86.3,2483,4.81,8.82,0.0
Gladiolus,26.61,51.33,1762,6.11,12.25,5.94
Gladiolus,11.12,35.97,494,5.75,8.37,0.0
Gladiolus,12.89,87.38,737,7.18,14.05,0.0
Gladiolus,10.28,56.66,939,6.11,6.95,0.0
Gladiolus,35.38,88.44,2039,6.45,8.36,0.0
Gladiolus,26.27,25.63,594,7.61,7.48,0.0
Gladiolus,28.76,28.65,445,5.03,13.48,0.0
Gladiolus,38.7,89.15,2906,7.15,14.74,0.0
Gladiolus,34.96,79.2,3196,6.04,7.89,0.0
Gladiolus,17.19,59.97,1276,7.25,13.89,0.07
Gladiolus,11.06,68.9,3319,6.22,10.93,0.01
Gladiolus,21.24,72.17,1476,7.56,8.36,0.41
Gladiolus,27.26,74.51,2150,7.01,7.22,1.23
Gladiolus,6.61,66.86,1814,4.65,15.36,0.0
Gladiolus,12.39,81.37,598,6.4,13.32,0.01
Gladiolus,38.31,93.83,1932,7.4,9.56,0.0
Gladiolus,31.38,53.68,2436,6.66,14.05,0.02
Gladiolus,39.08,47.71,633,5.68,12.19,0.0
Gladiolus,42.19,80.08,902,6.49,12.52,0.0
Gladiolus,30.75,65.41,1945,5.82,9.88,1.98
Gladiolus,20.17,55.81,2156,6.56,8.65,14.59
Gladiolus,32.87,91.4,3384,5.78,14.29,0.0
Gladiolus,23.65,32.59,1031,6.92,10.7,0.06
Gladiolus,38.27,75.12,2648,6.29,9.82,0.0
Gladiolus,15.57,69.27,1651,7.95,6.17,0.0
Gladiolus,18.67,77.9,1474,6.28,14.31,2.49
Gladiolus,7.61,83.62,3284,7.31,10.41,0.0
Gladiolus,30.33,76.46,2812,5.36,15.99,0.01
Gladiolus,21.13,26.19,925,5.84,9.34,0.04
Gladiolus,37.89,26.92,2958,6.91,15.32,0.0
Gladiolus,16.73,89.59,3145,6.7,9.82,0.31
Gladiolus,8.74,62.65,2399,4.75,7.48,0.0
Gladiolus,29.93,26.26,2275,4.6,9.45,0.0
Gladiolus,13.02,80.68,1158,7.24,13.08,0.0
Gladiolus,39.72,76.22,1057,5.08,11.39,0.0
Gladiolus,28.7,82.03,3268,7.77,8.31,0.0
Gladiolus,28.07,87.27,2216,6.43,7.38,1.66
Gladiolus,32.01,30.76,437,5.46,9.87,0.0
Gladiolus,39.04,74.4,3158,6.37,6.02,0.0
Gladiolus,35.58,27.61,1319,6.01,8.62,0.0
Gladiolus,27.73,69.78,1124,7.01,7.64,0.78
Gladiolus,8.11,80.77,1167,6.98,10.98,0.0
Gladiolus,23.35,61.91,1048,7.38,12.19,0.44
Gladiolus,26.37,22.15,1245,4.52,9.46,0.0
Gladiolus,24.26,26.96,2516,5.42,9.02,0.04
Gladiolus,6.83,43.92,1746,7.87,7.73,0.0
Gladiolus,17.93,87.61,2229,5.07,12.3,0.87
Gladiolus,18.9,57.56,1899,5.82,12.09,15.47
Gladiolus,6.25,50.3,1620,7.15,7.94,0.0
Gladiolus,10.29,93.4,3110,7.09,6.96,0.0
Gladiolus,38.16,63.39,869,5.35,7.92,0.0
Gladiolus,40.57,67.15,3089,6.86,8.31,0.0
Gladiolus,10.64,69.0,1514,7.58,12.22,0.0
Gladiolus,18.78,80.29,1213,5.34,13.97,1.16
Gladiolus,40.55,70.94,2264,6.33,10.36,0.0
Gladiolus,7.7,44.76,3274,5.77,6.51,0.0
Gladiolus,14.86,84.77,2828,6.51,9.71,0.45
Gladiolus,37.69,65.46,1972,4.78,14.26,0.0
Gladiolus,19.71,32.79,1599,4.73,10.31,0.02
Gladiolus,6.54,20.76,1529,5.4,10.0,0.0
Gladiolus,10.54,89.59,2746,6.31,13.36,0.0
Gladiolus,36.21,94.89,2168,4.91,10.04,0.0
Gladiolus,41.15,31.94,2317,7.49,12.17,0.0
Gladiolus,31.67,84.61,440,7.35,9.95,0.0
Gladiolus,16.99,53.12,3054,5.58,12.71,0.49
Gladiolus,22.34,49.0,871,7.12,8.62,0.47
Gladiolus,42.75,51.52,1538,5.25,8.32,0.0
Gladiolus,11.09,20.36,777,4.54,7.21,0.0
Gladiolus,32.37,51.8,3372,6.05,15.23,0.0
Gladiolus,36.21,56.89,3233,5.08,10.69,0.0
Gladiolus,44.96,40.36,1314,6.75,13.15,0.0
Gladiolus,24.61,58.78,2914,7.97,14.89,0.0
Gladiolus,19.46,38.78,2916,6.07,14.41,0.06
Gladiolus,18.87,32.21,1888,6.9,11.28,0.05
Gladiolus,32.81,35.12,1430,7.56,11.45,0.0
Gladiolus,24.27,33.05,1958,5.58,6.58,0.12
Gladiolus,11.24,78.0,901,7.93,11.85,0.0
Gladiolus,30.02,31.01,2043,4.58,12.65,0.0
Gladiolus,40.21,36.34,769,5.65,13.56,0.0
Gladiolus,30.1,64.97,861,5.66,14.35,0.09
Gladiolus,13.77,41.03,2353,7.55,7.65,0.0
Gladiolus,34.37,56.11,1705,6.75,15.85,0.0
Gladiolus,15.14,59.04,670,7.25,6.91,0.01
Gladiolus,19.06,46.28,1931,6.8,6.31,0.37
Gladiolus,16.04,31.54,789,5.3,7.96,0.0
Gladiolus,33.23,43.84,1246,7.62,13.26,0.0
Gladiolus,11.99,81.67,1157,7.81,7.7,0.0
Gladiolus,33.45,84.88,2322,6.88,14.57,0.0
Gladiolus,28.5,84.29,3023,5.97,11.89,1.17
Gladiolus,34.77,88.51,2755,6.29,10.02,0.0
Gladiolus,35.17,84.69,1289,5.99,10.18,0.0
Gladiolus,18.73,24.38,1102,6.03,10.36,0.02
Gladiolus,35.08,35.79,2615,5.3,11.6,0.0
Gladiolus,13.91,67.74,2101,6.29,12.41,0.64
Gladiolus,37.61,31.22,502,6.48,11.7,0.0
Gladiolus,36.46,24.69,2494,7.14,9.6,0.0
Gladiolus,40.12,83.24,3077,6.32,9.99,0.0
Gladiolus,16.76,24.69,674,7.92,14.4,0.0
Gladiolus,8.76,43.53,2859,5.22,14.22,0.0
Gladiolus,38.64,75.16,2700,6.29,14.5,0.0
Gladiolus,14.65,34.93,2643,5.41,13.91,0.0
Gladiolus,33.52,92.48,642,7.99,9.43,0.0
Gladiolus,7.1,64.35,2734,7.35,8.16,0.0
Gladiolus,40.25,71.04,931,5.68,15.94,0.0
Gladiolus,33.93,81.0,2773,6.9,6.31,0.0
Gladiolus,30.93,73.15,3075,7.13,9.36,0.03
Gladiolus,34.03,41.07,2081,5.1,12.63,0.0
Gladiolus,11.38,60.34,2562,5.35,13.44,0.0
Gladiolus,28.29,38.66,1166,5.21,12.76,0.03
Gladiolus,22.76,82.24,2864,6.42,6.12,2.44
Gladiolus,28.03,45.0,2987,4.54,13.4,0.0
Gladiolus,22.9,89.19,2339,5.94,11.71,15.62
Gladiolus,12.89,43.8,2029,6.01,7.96,0.03
Gladiolus,24.7,68.31,2476,5.82,11.5,38.05
Gladiolus,13.45,37.15,2555,4.95,13.16,0.0
Gladiolus,27.95,53.28,1609,7.05,14.26,0.08
Gladiolus,39.5,66.28,2156,5.93,7.78,0.0
Gladiolus,33.07,58.4,3117,5.46,13.32,0.0
Gladiolus,20.5,40.18,729,8.0,9.58,0.0
Gladiolus,16.43,37.38,3065,7.22,14.78,0.0
Gladiolus,27.77,92.14,3017,7.08,10.81,0.1
Gladiolus,13.4,88.67,2890,6.05,9.71,0.11
Gladiolus,22.38,36.22,1766,7.79,9.82,0.0
Gladiolus,22.94,72.01,507,6.25,9.8,11.81
Gladiolus,13.33,87.03,1631,5.68,7.83,0.14
Gladiolus,32.7,81.51,3122,7.88,9.15,0.0
Gladiolus,30.01,59.3,523,4.79,7.6,0.01
Gladiolus,42.14,42.62,1609,5.92,7.9,0.0
Gladiolus,24.1,34.46,968,4.75,6.78,0.01
Gladiolus,6.05,83.7,860,4.87,7.32,0.0
Gladiolus,39.63,40.42,902,7.91,11.72,0.0
Gladiolus,16.58,47.29,2500,6.24,7.43,0.64
Gladiolus,11.6,91.22,1682,6.85,15.33,0.0
Gladiolus,19.64,29.3,762,5.16,13.65,0.0
Gladiolus,43.77,51.52,1381,4.97,10.51,0.0
Gladiolus,28.55,80.29,666,6.04,12.88,0.68
Gladiolus,33.69,69.57,3178,7.19,9.67,0.0
Gladiolus,26.05,47.31,1588,6.96,10.99,1.06
Gladiolus,9.59,69.65,1810,7.75,13.1,0.0
Gladiolus,33.88,27.78,710,5.82,13.46,0.0
Gladiolus,18.67,94.14,1082,7.42,11.45,0.04
Gladiolus,38.77,40.97,647,5.29,10.72,0.0
Gladiolus,42.86,93.23,3302,7.6,15.14,0.0
Gladiolus,27.56,33.65,2172,5.71,12.18,0.11
Gladiolus,28.99,66.02,1566,6.03,13.49,1.77
Gladiolus,35.43,92.22,1008,7.05,11.55,0.0
Gladiolus,19.37,74.16,2689,6.77,13.18,2.47
Gladiolus,22.8,55.98,3161,5.51,13.77,1.03
Gladiolus,29.08,64.78,1778,5.56,13.92,0.81
Gladiolus,32.99,34.66,2338,5.28,11.19,0.0
Gladiolus,39.96,69.12,3109,4.63,6.82,0.0
Gladiolus,15.53,64.81,1467,5.2,7.42,0.61
Gladiolus,42.25,57.54,1087,4.55,9.43,0.0
Gladiolus,24.2,69.07,2505,5.27,8.56,15.42
Gladiolus,33.63,43.58,3130,5.05,11.66,0.0
Gladiolus,22.17,27.11,1682,7.84,15.98,0.0
Gladiolus,29.75,30.32,1130,5.64,14.05,0.0
Gladiolus,44.5,76.53,1507,4.83,7.72,0.0
Gladiolus,17.75,45.04,1955,5.71,13.18,0.78
Gladiolus,8.14,59.2,1764,7.77,15.93,0.0
Gladiolus,37.99,73.66,2468,5.94,12.65,0.0
Gladiolus,20.89,39.68,2140,7.59,11.2,0.02
Gladiolus,36.53,49.92,3100,7.55,8.05,0.0
Gladiolus,10.29,67.66,2174,6.28,7.97,0.01
Gladiolus,20.84,88.34,2112,7.2,11.49,1.1
Gladiolus,24.16,82.7,2546,7.55,10.56,0.25
Gladiolus,44.18,88.2,2455,6.96,11.17,0.0
Gladiolus,19.31,84.51,3111,5.94,14.5,0.48
Gladiolus,28.88,76.41,2548,7.65,7.26,0.01
Gladiolus,22.82,23.51,756,6.36,11.15,0.01
Gladiolus,31.42,76.32,2716,6.19,15.71,0.01
Gladiolus,22.99,52.9,2261,4.87,15.85,0.03
Gladiolus,21.88,46.78,914,6.47,8.16,2.35
Gladiolus,21.73,30.56,403,6.31,15.45,0.0
Gladiolus,19.72,81.65,1445,5.72,12.69,11.42
Gladiolus,25.54,55.35,1809,7.69,14.35,0.01
Gladiolus,40.88,65.85,2167,6.04,7.85,0.0
Gladiolus,32.73,84.29,1689,4.74,13.51,0.0
Gladiolus,9.25,57.68,531,5.25,11.64,0.0
Gladiolus,19.66,73.55,1576,4.63,11.88,0.85
Gladiolus,9.04,41.41,1008,6.34,8.53,0.0
Gladiolus,29.34,43.09,3198,4.86,11.81,0.01
Gladiolus,14.91,46.0,1077,5.28,7.83,0.05
Gladiolus,36.78,63.23,1289,5.68,6.87,0.0
Gladiolus,7.44,94.74,2668,7.86,14.92,0.0
Gladiolus,23.35,65.26,511,7.99,12.28,0.0
Gladiolus,20.33,29.29,3272,6.99,8.93,0.0
Gladiolus,21.33,70.41,1018,6.43,13.55,5.95
Gladiolus,15.54,69.41,642,5.41,11.44,0.52
Gladiolus,30.63,23.42,1858,6.01,7.58,0.0
Gladiolus,27.61,25.93,2464,6.19,7.87,0.01
Gladiolus,26.44,63.46,732,6.81,12.96,0.82
Gladiolus,34.74,44.38,2451,5.88,11.29,0.0
Gladiolus,16.04,34.44,861,7.68,13.25,0.0
Gladiolus,18.2,62.56,2236,7.94,7.54,0.01
Gladiolus,21.09,57.68,603,7.66,6.79,0.01
Gladiolus,39.16,65.08,1620,5.02,12.45,0.0
Gladiolus,15.1,66.12,3135,7.62,10.0,0.01
Gladiolus,32.5,69.28,1650,7.51,7.16,0.0
Gladiolus,41.5,23.88,2053,7.39,8.98,0.0
Gladiolus,30.3,53.71,1186,5.92,8.81,0.66
Gladiolus,9.38,48.91,767,7.61,8.78,0.0
Gladiolus,27.85,25.8,594,6.31,6.7,0.0
Gladiolus,26.46,49.19,1126,5.73,11.68,3.08
Gladiolus,28.67,82.8,483,5.95,13.16,0.25
Gladiolus,26.99,80.79,1473,5.21,11.01,4.55
Gladiolus,34.12,22.84,2539,7.21,10.45,0.0
Gladiolus,6.61,58.56,1068,7.86,9.2,0.0
Gladiolus,6.08,38.95,413,7.07,7.98,0.0
Gladiolus,30.34,51.87,1959,5.18,15.66,0.01
Gladiolus,13.84,22.19,2218,5.79,11.04,0.0
Gladiolus,14.29,61.28,719,6.4,7.45,0.14
Gladiolus,34.51,78.26,1224,6.06,10.86,0.01
Gladiolus,11.02,76.22,2779,4.88,10.41,0.0
Gladiolus,8.55,53.82,2133,7.48,13.35,0.0
Gladiolus,23.24,83.3,1835,6.89,9.7,10.58
Gladiolus,22.5,26.18,2533,6.61,14.49,0.0
Gladiolus,16.04,83.39,2462,7.59,8.39,0.02
Gladiolus,31.91,58.82,2303,7.79,15.91,0.0
Gladiolus,20.27,33.79,1318,6.29,12.14,0.27
Gladiolus,30.89,62.06,1155,5.29,8.44,0.25
Gladiolus,15.03,85.59,1927,6.76,15.5,0.01
Gladiolus,8.73,27.99,2582,4.68,7.72,0.0
Gladiolus,14.46,61.12,2718,7.16,13.68,0.01
Gladiolus,27.07,32.58,1628,6.47,9.85,0.14
Gladiolus,21.25,33.03,2343,5.54,14.11,0.05
Gladiolus,44.57,47.98,779,7.55,9.45,0.0
Gladiolus,21.65,81.13,770,6.8,11.47,3.56
Gladiolus,25.05,49.77,2559,5.06,15.6,0.04
Gladiolus,26.54,72.02,3397,7.97,7.49,0.0
Gladiolus,44.67,64.39,1614,5.18,9.97,0.0
Gladiolus,24.41,27.66,1339,4.69,7.12,0.0
Gladiolus,12.33,94.26,2390,5.63,7.94,0.01
Gladiolus,40.61,80.38,1142,7.23,7.98,0.0
Gladiolus,17.75,27.31,1070,6.53,11.13,0.01
Gladiolus,7.22,89.02,666,6.75,12.12,0.0
Gladiolus,26.56,75.69,811,5.12,7.88,1.28
Gladiolus,40.34,53.46,690,5.06,12.68,0.0
Gladiolus,20.36,46.65,718,7.2,9.38,0.15
Gladiolus,29.17,83.59,1007,5.7,9.08,1.48
Gladiolus,20.98,26.77,3060,5.4,12.56,0.01
Gladiolus,7.43,32.27,1827,6.99,11.54,0.0
Gladiolus,17.31,85.87,1075,7.18,9.11,0.27
Gladiolus,34.19,35.93,2699,5.9,7.99,0.0
Gladiolus,41.68,44.27,702,6.83,8.53,0.0
Gladiolus,19.2,93.59,2430,5.63,6.23,0.76
Gladiolus,29.43,43.02,679,5.3,13.02,0.01
Gladiolus,35.78,20.31,824,7.85,8.97,0.0
Gladiolus,29.97,27.1,2330,4.79,14.65,0.0
Gladiolus,26.78,31.24,1574,7.85,15.93,0.0
Gladiolus,31.2,83.5,3309,6.54,15.77,0.0
Gladiolus,42.82,77.08,971,7.71,8.08,0.0
Gladiolus,5.04,34.35,2898,7.35,10.25,0.0
Gladiolus,26.18,26.41,638,5.0,6.47,0.0
Gladiolus,22.97,77.41,1670,5.61,8.18,37.58
Gladiolus,28.28,38.28,1554,7.84,7.53,0.0
Gladiolus,15.05,38.78,930,4.56,13.74,0.0
Gladiolus,28.5,91.2,1827,5.59,7.45,0.9
Gladiolus,19.0,85.32,3177,7.0,15.07,0.02
Gladiolus,20.71,86.88,1708,7.03,6.63,0.87
Gladiolus,35.49,81.39,1341,6.79,7.38,0.0
Gladiolus,30.49,93.78,2252,6.04,13.94,0.05
Gladiolus,32.09,52.92,2136,4.7,10.44,0.01
Gladiolus,11.24,91.48,667,5.09,10.43,0.0
Gladiolus,6.1,86.02,1430,6.86,13.43,0.0
Gladiolus,41.23,76.33,878,7.72,11.61,0.0
Gladiolus,41.1,59.54,2350,7.83,8.23,0.0
Gladiolus,42.43,87.88,3228,6.99,14.76,0.0
Gladiolus,16.05,92.01,2972,5.04,15.98,0.0
Gladiolus,36.96,47.69,2275,6.2,7.08,0.0
Gladiolus,34.97,50.15,859,6.38,10.57,0.0
Gladiolus,9.73,55.16,2836,6.67,15.84,0.0
Gladiolus,10.28,73.0,1301,6.32,7.87,0.01
Gladiolus,35.89,37.91,3105,4.79,13.69,0.0
Gladiolus,17.52,51.44,1690,7.83,6.94,0.0
Gladiolus,16.91,27.26,2079,6.52,15.52,0.0
Gladiolus,17.62,48.21,2674,7.8,11.9,0.0
Gladiolus,37.12,58.32,1222,4.73,6.9,0.0
Gladiolus,13.58,68.39,415,7.22,9.03,0.01
Gladiolus,30.14,83.16,1475,6.38,9.92,1.34
Gladiolus,5.8,64.37,947,5.04,7.72,0.0
Gladiolus,44.53,56.69,959,4.99,13.34,0.0
Gladiolus,20.24,33.16,3260,4.75,6.92,0.0
Gladiolus,40.8,29.58,3097,5.74,8.81,0.0
Gladiolus,27.73,23.38,1324,4.82,8.32,0.0
Gladiolus,5.48,54.45,1884,7.95,10.75,0.0
Gladiolus,34.44,84.49,850,7.27,6.82,0.0
Gladiolus,37.84,75.39,2658,6.73,8.86,0.0
Gladiolus,14.86,92.3,3326,4.96,10.31,0.01
Gladiolus,27.03,76.96,2604,4.93,6.11,0.25
Gladiolus,24.98,76.15,2698,7.27,8.57,0.98
Gladiolus,39.72,72.52,1760,6.69,10.0,0.0
Gladiolus,8.34,54.19,798,4.97,8.67,0.0
Gladiolus,41.24,54.02,2387,7.65,7.01,0.0
Gladiolus,34.23,53.2,635,5.17,11.54,0.0
Gladiolus,38.05,52.24,1561,7.88,13.55,0.0
Gladiolus,28.96,39.41,2335,6.48,8.59,0.16
Gladiolus,10.06,79.17,1039,6.36,7.74,0.0
Gladiolus,43.53,57.46,3257,7.18,14.64,0.0
Gladiolus,30.96,27.19,1599,6.23,8.22,0.0
Gladiolus,10.76,48.81,1471,6.77,10.4,0.0
Gladiolus,41.32,81.92,970,5.98,6.7,0.0
Gladiolus,20.2,54.98,866,6.22,10.65,9.85
Gladiolus,21.37,79.03,2366,6.72,10.63,19.15
Gladiolus,36.83,87.92,1892,5.71,14.04,0.0
Gladiolus,33.4,26.0,2791,6.62,9.37,0.0
Gladiolus,37.29,61.47,1300,4.78,8.75,0.0
Gladiolus,16.8,79.15,1272,7.22,6.2,0.07
Gladiolus,22.17,65.24,443,5.99,9.1,9.55
Gladiolus,14.19,20.69,3378,6.94,7.66,0.0
Gladiolus,37.15,82.69,2984,6.28,15.39,0.0
Gladiolus,42.87,20.86,3346,6.74,15.24,0.0
Gladiolus,9.76,89.87,2653,6.91,8.61,0.0
Gladiolus,13.05,84.5,2770,7.41,6.73,0.0
Gladiolus,38.85,51.36,542,7.99,8.21,0.0
Gladiolus,15.5,27.15,1683,4.83,14.41,0.0
Gladiolus,40.37,30.98,2050,6.64,12.79,0.0
Gladiolus,8.08,84.15,2075,4.98,9.65,0.0
Gladiolus,13.43,78.94,2825,5.22,12.07,0.06
Gladiolus,31.95,66.76,2421,5.69,7.83,0.24
Gladiolus,10.04,66.77,2550,5.39,8.03,0.0
Gladiolus,17.07,42.46,2789,6.22,8.73,0.46
Gladiolus,29.17,75.76,2026,4.75,12.87,0.12
Gladiolus,12.05,26.29,1268,4.58,12.66,0.0
Gladiolus,9.73,26.48,1069,5.45,9.6,0.0
Gladiolus,14.8,88.97,2128,7.05,9.86,0.11
Gladiolus,8.95,86.96,2896,7.12,9.82,0.0
Gladiolus,38.12,25.88,2994,6.25,10.82,0.0
Gladiolus,15.14,62.49,491,5.71,7.39,0.19
Gladiolus,7.1,90.92,2083,7.9,10.8,0.0
Gladiolus,43.54,47.33,2173,7.19,15.95,0.0
Gladiolus,6.99,84.08,3328,5.34,11.7,0.0
Gladiolus,37.3,41.79,3137,7.49,14.95,0.0
Gladiolus,11.87,53.47,2617,7.09,11.82,0.0
Gladiolus,7.63,60.24,1432,5.48,10.89,0.0
Gladiolus,30.1,86.47,569,5.97,10.37,0.25
Gladiolus,17.8,29.01,2998,4.57,12.23,0.0
Gladiolus,43.32,22.64,3020,4.58,7.32,0.0
Gladiolus,7.22,33.31,2637,5.13,14.15,0.0
Gladiolus,10.89,52.13,3383,7.37,12.6,0.0
Gladiolus,40.14,76.05,2574,7.13,7.63,0.0
Gladiolus,42.12,60.27,3252,4.85,10.69,0.0
Gladiolus,20.87,54.78,1623,5.92,14.61,2.48
Gladiolus,23.35,26.81,1800,6.31,8.62,0.1
Gladiolus,24.1,23.0,1814,6.59,15.98,0.0
Gladiolus,15.7,31.72,3296,5.64,8.39,0.0
Gladiolus,31.37,45.64,456,5.55,14.59,0.0
Gladiolus,29.73,85.35,3272,5.46,8.89,0.17
Gladiolus,21.38,87.01,3160,5.39,12.73,1.27
Gladiolus,26.65,63.78,2032,5.18,12.67,3.55
Gladiolus,34.84,62.81,966,4.88,14.97,0.0
Gladiolus,16.74,62.32,2600,7.33,12.34,0.12
Gladiolus,8.67,59.43,1683,7.93,8.28,0.0
Gladiolus,7.64,31.07,1736,7.53,9.34,0.0
Gladiolus,10.99,55.72,1461,7.11,14.45,0.0
Gladiolus,33.1,26.04,3179,5.65,8.51,0.0
Gladiolus,26.6,31.93,1362,7.25,8.28,0.01
Gladiolus,7.42,21.48,2109,6.49,15.9,0.0
Gladiolus,39.58,68.83,2169,5.78,14.7,0.0
Gladiolus,8.8,66.21,2856,5.86,6.24,0.0
Gladiolus,10.68,44.03,917,4.66,14.54,0.0
Gladiolus,18.28,29.23,646,7.05,14.25,0.0
Gladiolus,25.68,62.02,903,7.11,13.94,0.21
Gladiolus,28.47,62.85,1929,4.54,13.49,0.03
Gladiolus,43.37,59.73,1602,6.44,13.19,0.0
Gladiolus,42.39,71.08,784,7.58,12.91,0.0
Gladiolus,26.56,73.59,2444,5.15,15.44,0.17
Gladiolus,34.77,76.42,997,4.6,11.85,0.0
Gladiolus,9.16,58.82,2117,6.96,8.67,0.0
Gladiolus,9.84,60.83,793,4.72,11.77,0.0
Gladiolus,30.99,77.38,1161,7.2,6.12,0.01
Gladiolus,35.54,69.7,2527,6.64,13.37,0.0
Gladiolus,15.74,48.45,2338,5.48,10.45,0.74
Gladiolus,27.06,73.86,580,6.67,15.54,0.04
Gladiolus,25.07,42.7,1544,5.8,13.11,1.25
Gladiolus,36.03,69.8,2761,6.68,11.98,0.0
Gladiolus,23.27,90.98,1063,5.98,13.54,2.14
Gladiolus,6.13,21.65,517,5.04,9.28,0.0
Gladiolus,24.92,42.87,1297,6.75,15.34,0.04
Gladiolus,20.01,61.12,1513,6.24,8.54,31.55
Gladiolus,29.21,40.72,1185,4.69,15.94,0.0
Gladiolus,18.71,22.63,2270,6.96,11.34,0.0
Gladiolus,33.21,53.79,2036,5.11,15.79,0.0
Gladiolus,7.07,26.41,3343,6.45,14.66,0.0
Gladiolus,14.15,23.61,1329,7.33,8.11,0.0
Gladiolus,26.62,80.33,2837,4.59,7.03,0.07
Gladiolus,16.49,84.97,2520,5.72,8.76,2.95
Gladiolus,9.57,60.76,1706,5.73,10.66,0.01
Gladiolus,13.2,39.74,1288,5.23,13.01,0.0
Gladiolus,33.93,40.36,1582,6.72,7.91,0.0
Gladiolus,40.93,49.12,3083,6.43,12.13,0.0
Gladiolus,37.48,28.46,2519,6.5,7.04,0.0
Gladiolus,10.09,84.01,503,7.91,11.87,0.0
Gladiolus,23.04,76.25,1912,6.16,8.47,60.81
Gladiolus,35.6,40.92,1808,5.05,12.93,0.0
Gladiolus,19.49,92.43,1416,6.8,7.61,1.15
Gladiolus,23.12,93.53,856,7.18,8.68,0.24
Gladiolus,14.15,20.05,2062,7.72,8.69,0.0
Gladiolus,35.44,74.19,3075,7.27,15.25,0.0
Gladiolus,35.09,69.8,2570,7.78,14.56,0.0
Gladiolus,42.18,74.07,737,7.72,11.28,0.0
Gladiolus,36.39,90.84,1551,6.89,6.56,0.0
Gladiolus,33.47,62.92,1502,7.4,10.51,0.0
Gladiolus,19.98,65.89,1287,5.79,13.41,9.7
Gladiolus,6.28,75.2,1959,6.14,12.8,0.0
Gladiolus,34.58,70.93,2331,6.98,7.5,0.0
Gladiolus,23.84,21.87,2344,5.25,11.0,0.01
Gladiolus,27.65,60.53,869,6.55,14.87,0.16
Gladiolus,35.3,65.35,2974,4.61,11.58,0.0
Gladiolus,6.19,55.63,2224,5.5,11.81,0.0
Gladiolus,24.26,74.21,1003,4.83,8.28,1.54
Gladiolus,26.82,51.81,3047,7.77,9.41,0.01
Gladiolus,22.13,67.3,1558,8.0,8.5,0.02
Gladiolus,42.82,41.58,3161,7.65,12.3,0.0
Gladiolus,24.67,52.31,1620,6.11,6.27,4.09
Gladiolus,27.64,46.68,2615,5.54,7.08,0.47
Gladiolus,7.56,49.73,1850,5.66,9.2,0.0
Gladiolus,6.12,33.7,1373,4.83,15.43,0.0
