Species,Temperature (°C),Soil Moisture (%),Altitude (m),Soil pH,Light Hours,Germination Rate (%)
Pinus hartwegii,33.15,22.17,448,6.27,12.5,0.12
Pinus hartwegii,20.86,41.81,1063,6.18,5.2,0.0
Pinus hartwegii,28.76,85.99,441,7.07,5.95,0.0
Pinus hartwegii,29.31,54.71,1980,6.12,5.4,0.01
Pinus hartwegii,19.31,96.63,2088,6.05,5.35,0.0
Pinus hartwegii,37.82,53.86,546,5.3,4.07,0.0
Pinus hartwegii,15.97,92.03,1237,7.54,8.73,0.0
Pinus hartwegii,21.87,42.19,2167,5.54,11.1,0.33
Pinus hartwegii,27.03,74.14,1052,8.47,15.7,0.01
Pinus hartwegii,31.75,84.25,799,5.67,11.79,0.87
Pinus hartwegii,25.06,94.3,2403,6.74,13.55,0.86
Pinus hartwegii,35.13,21.37,1031,5.46,8.91,0.0
Pinus hartwegii,13.65,45.14,1402,5.64,15.37,0.0
Pinus hartwegii,21.64,80.79,1577,6.95,12.25,2.2
Pinus hartwegii,35.72,65.81,2072,7.05,10.2,0.59
Pinus hartwegii,23.72,61.81,955,8.46,4.58,0.0
Pinus hartwegii,18.18,36.67,1210,8.48,7.81,0.0
Pinus hartwegii,23.96,99.9,1726,7.46,10.88,0.01
Pinus hartwegii,23.11,48.31,919,7.0,12.48,9.02
Pinus hartwegii,31.01,99.38,1609,8.33,6.25,0.0
Pinus hartwegii,11.75,38.45,2399,7.11,4.17,0.0
Pinus hartwegii,36.98,57.52,2222,7.61,7.99,0.0
Pinus hartwegii,10.32,63.9,2345,5.54,8.98,0.0
Pinus hartwegii,15.55,73.84,2053,5.64,10.24,0.0
Pinus hartwegii,22.73,88.45,666,8.11,13.32,0.01
Pinus hartwegii,24.45,85.64,1894,8.31,10.7,0.0
Pinus hartwegii,33.61,96.49,666,7.05,11.69,0.07
Pinus hartwegii,38.46,70.3,1273,5.46,7.18,0.0
Pinus hartwegii,13.51,19.99,929,5.83,11.8,0.0
Pinus hartwegii,36.68,55.99,593,8.44,5.19,0.0
Pinus hartwegii,16.99,83.15,1293,6.48,14.43,0.12
Pinus hartwegii,32.02,56.54,1620,6.36,14.11,47.43
Pinus hartwegii,24.73,27.05,2429,5.96,9.35,0.04
Pinus hartwegii,39.89,24.84,1128,6.52,10.16,0.0
Pinus hartwegii,22.31,85.35,1058,5.75,5.38,0.0
Pinus hartwegii,38.6,19.56,2375,6.24,6.33,0.0
Pinus hartwegii,14.25,67.71,1221,7.39,7.6,0.0
Pinus hartwegii,35.34,62.6,1269,5.6,13.25,1.91
Pinus hartwegii,17.42,84.91,380,7.21,8.29,0.0
Pinus hartwegii,14.78,56.5,1684,5.69,8.25,0.0
Pinus hartwegii,39.2,55.58,2251,6.95,13.49,0.25
Pinus hartwegii,13.34,85.87,1931,7.77,4.3,0.0
Pinus hartwegii,29.08,14.63,737,7.49,9.25,0.0
Pinus hartwegii,13.16,14.43,828,6.84,11.66,0.0
Pinus hartwegii,21.25,93.9,1472,5.87,12.8,0.15
Pinus hartwegii,33.77,94.8,1975,8.47,12.57,0.0
Pinus hartwegii,22.56,23.07,600,7.81,13.53,0.01
Pinus hartwegii,35.37,51.22,534,7.96,10.32,0.01
Pinus hartwegii,12.54,81.35,1267,7.27,14.58,0.0
Pinus hartwegii,11.96,69.63,911,7.6,8.79,0.0
Pinus hartwegii,12.52,94.86,1709,6.93,8.23,0.0
Pinus hartwegii,32.04,80.45,934,6.47,11.96,6.57
Pinus hartwegii,24.75,20.05,2019,6.29,13.76,0.3
Pinus hartwegii,25.76,42.68,1883,8.4,10.65,0.01
Pinus hartwegii,26.77,62.02,879,5.85,12.91,27.45
Pinus hartwegii,23.1,10.23,1175,8.1,5.13,0.0
Pinus hartwegii,32.06,49.87,2280,6.13,6.38,0.01
Pinus hartwegii,21.23,11.28,755,8.49,15.1,0.0
Pinus hartwegii,31.06,93.63,482,7.4,12.22,0.13
Pinus hartwegii,22.09,53.54,962,6.79,15.94,9.24
Pinus hartwegii,38.63,35.66,694,5.51,15.29,0.01
Pinus hartwegii,20.95,65.97,1534,7.7,15.68,0.47
Pinus hartwegii,14.84,14.46,1771,7.43,5.39,0.0
Pinus hartwegii,33.64,39.91,1329,5.21,13.05,0.24
Pinus hartwegii,33.8,30.41,2126,5.84,12.24,0.34
Pinus hartwegii,10.82,33.79,2481,8.15,13.5,0.0
Pinus hartwegii,34.35,17.35,689,5.67,6.06,0.0
Pinus hartwegii,13.87,45.46,1977,7.43,9.17,0.0
Pinus hartwegii,18.26,79.87,2065,7.21,9.62,0.02
Pinus hartwegii,25.72,58.9,458,5.66,4.95,0.0
Pinus hartwegii,17.11,41.93,684,8.21,7.71,0.0
Pinus hartwegii,20.08,51.35,1489,7.69,15.01,0.31
Pinus hartwegii,35.8,51.5,851,6.96,6.28,0.0
Pinus hartwegii,18.98,29.85,2064,6.59,9.03,0.01
Pinus hartwegii,12.81,34.54,2337,7.21,6.42,0.0
Pinus hartwegii,38.25,30.93,2106,7.34,11.71,0.01
Pinus hartwegii,24.09,84.31,1927,5.74,4.64,0.0
Pinus hartwegii,20.27,72.28,1594,5.85,11.6,1.12
Pinus hartwegii,20.33,76.01,2357,5.8,15.98,0.58
Pinus hartwegii,17.15,46.22,449,5.52,11.35,0.01
Pinus hartwegii,21.13,85.52,1149,5.48,10.66,0.05
Pinus hartwegii,10.74,47.21,2072,6.97,9.67,0.0
Pinus hartwegii,19.43,82.37,412,8.27,6.68,0.0
Pinus hartwegii,28.58,62.99,1132,5.83,9.26,2.19
Pinus hartwegii,25.45,89.25,1208,8.2,13.82,0.01
Pinus hartwegii,32.56,89.42,1522,6.44,15.33,2.14
Pinus hartwegii,19.28,89.45,2475,5.65,10.8,0.01
Pinus hartwegii,38.07,14.75,2395,7.07,6.05,0.0
Pinus hartwegii,26.02,28.24,468,8.02,9.3,0.0
Pinus hartwegii,20.16,99.9,1803,6.22,8.05,0.0
Pinus hartwegii,33.21,79.78,2041,7.31,15.81,1.43
Pinus hartwegii,39.09,70.63,853,5.94,6.89,0.0
Pinus hartwegii,21.58,35.69,1568,8.2,14.0,0.01
Pinus hartwegii,11.06,71.51,2085,8.24,8.38,0.0
Pinus hartwegii,36.32,13.03,1473,5.23,13.69,0.0
Pinus hartwegii,10.54,51.45,680,6.26,10.71,0.0
Pinus hartwegii,16.74,50.98,1785,8.15,8.9,0.0
Pinus hartwegii,33.8,59.3,718,6.9,5.78,0.0
Pinus hartwegii,13.69,84.77,1538,6.85,4.59,0.0
Pinus hartwegii,37.15,12.98,527,5.88,5.39,0.0
Pinus hartwegii,19.91,38.67,2190,8.45,14.31,0.0
Pinus hartwegii,31.28,94.34,1292,6.47,14.89,1.3
Pinus hartwegii,37.78,87.36,520,6.94,9.75,0.01
Pinus hartwegii,12.69,26.63,1364,6.36,8.02,0.0
Pinus hartwegii,37.02,93.65,1728,5.33,12.5,0.0
Pinus hartwegii,10.67,65.14,2238,5.91,12.68,0.0
Pinus hartwegii,28.45,67.08,2221,7.93,13.71,1.02
Pinus hartwegii,27.95,93.96,1591,7.1,4.6,0.0
Pinus hartwegii,35.88,55.93,862,5.42,7.97,0.01
Pinus hartwegii,11.93,11.0,428,8.13,13.17,0.0
Pinus hartwegii,38.4,45.27,681,7.59,13.89,0.04
Pinus hartwegii,13.95,83.18,1677,5.5,13.44,0.0
Pinus hartwegii,29.78,12.96,2115,6.67,13.84,0.06
Pinus hartwegii,18.96,47.98,309,8.24,15.1,0.0
Pinus hartwegii,32.22,55.86,2224,5.65,11.22,2.93
Pinus hartwegii,27.8,88.89,1736,6.36,5.75,0.0
Pinus hartwegii,18.04,43.13,464,6.83,8.85,0.01
Pinus hartwegii,20.89,97.61,419,5.09,11.11,0.0
Pinus hartwegii,23.19,80.32,1413,5.65,12.44,1.8
Pinus hartwegii,31.51,50.62,2021,7.77,15.12,1.34
Pinus hartwegii,21.16,24.99,1892,8.26,15.87,0.0
Pinus hartwegii,12.57,80.32,591,5.73,4.72,0.0
Pinus hartwegii,30.77,59.94,2068,6.23,12.98,45.59
Pinus hartwegii,16.1,82.44,1057,6.37,14.21,0.05
Pinus hartwegii,30.06,25.02,1520,7.05,5.35,0.0
Pinus hartwegii,37.74,94.51,2022,6.05,5.12,0.0
Pinus hartwegii,22.12,82.77,2006,7.07,10.92,0.63
Pinus hartwegii,36.87,93.65,1689,5.6,12.43,0.02
Pinus hartwegii,11.19,66.95,941,5.96,15.0,0.0
Pinus hartwegii,38.3,72.31,586,8.32,11.73,0.0
Pinus hartwegii,35.6,37.51,1960,5.09,6.91,0.0
Pinus hartwegii,27.71,64.07,1703,7.34,9.0,0.97
Pinus hartwegii,35.76,68.62,1765,6.78,12.42,4.02
Pinus hartwegii,14.21,22.89,1555,8.37,6.57,0.0
Pinus hartwegii,33.07,88.73,1140,7.02,15.61,0.98
Pinus hartwegii,20.24,30.69,2213,6.91,13.22,0.26
Pinus hartwegii,22.68,68.63,405,7.13,7.57,0.03
Pinus hartwegii,21.01,30.74,527,6.08,5.63,0.0
Pinus hartwegii,17.09,64.66,1326,7.74,6.26,0.0
Pinus hartwegii,17.04,28.49,1599,8.46,4.18,0.0
Pinus hartwegii,12.73,64.52,2122,6.47,13.61,0.01
Pinus hartwegii,32.67,80.9,862,5.33,6.39,0.0
Pinus hartwegii,29.28,48.58,691,7.7,14.15,2.32
Pinus hartwegii,27.38,45.15,1787,5.58,11.71,4.37
Pinus hartwegii,33.17,56.84,1649,8.25,13.23,0.06
Pinus hartwegii,26.67,68.46,2136,6.87,5.98,0.01
Pinus hartwegii,13.44,92.05,381,8.28,6.43,0.0
Pinus hartwegii,38.4,38.75,668,8.09,5.31,0.0
Pinus hartwegii,24.85,75.08,2121,7.87,8.13,0.01
Pinus hartwegii,22.22,92.7,1160,8.29,4.46,0.0
Pinus hartwegii,14.3,14.06,1333,6.23,14.68,0.0
Pinus hartwegii,38.83,61.97,2180,5.11,9.67,0.0
Pinus hartwegii,18.83,74.19,2221,6.82,9.81,0.11
Pinus hartwegii,26.84,74.81,406,7.99,12.83,0.22
Pinus hartwegii,30.28,28.29,1293,5.85,4.57,0.0
Pinus hartwegii,23.16,42.36,2178,6.48,10.18,1.72
Pinus hartwegii,36.16,68.85,2105,7.76,14.02,0.17
Pinus hartwegii,10.26,63.01,1807,5.1,13.75,0.0
Pinus hartwegii,10.58,55.59,726,7.99,14.37,0.0
Pinus hartwegii,10.28,92.05,328,6.97,15.22,0.0
Pinus hartwegii,36.17,81.45,1672,7.71,4.63,0.0
Pinus hartwegii,18.12,28.46,1143,7.01,9.01,0.0
Pinus hartwegii,20.28,37.53,304,6.68,11.61,0.33
Pinus hartwegii,22.15,52.32,472,6.73,10.16,1.53
Pinus hartwegii,22.74,35.95,1861,6.74,10.75,1.12
Pinus hartwegii,11.49,11.49,2041,8.28,13.03,0.0
Pinus hartwegii,23.69,76.09,2296,7.46,12.14,1.4
Pinus hartwegii,30.46,94.47,989,6.99,10.02,0.13
Pinus hartwegii,39.57,14.37,1648,6.72,5.7,0.0
Pinus hartwegii,29.6,94.22,1884,5.52,4.83,0.0
Pinus hartwegii,33.85,52.66,2082,6.82,11.04,4.58
Pinus hartwegii,14.31,31.82,1376,5.04,5.61,0.0
Pinus hartwegii,35.74,60.21,631,7.01,14.35,3.22
Pinus hartwegii,28.39,81.06,859,7.54,12.63,1.69
Pinus hartwegii,19.28,30.2,300,7.07,8.57,0.0
Pinus hartwegii,18.12,50.8,649,6.7,15.18,0.71
Pinus hartwegii,26.89,25.66,961,7.12,10.59,0.2
Pinus hartwegii,33.88,54.31,1627,6.82,10.82,5.01
Pinus hartwegii,20.92,66.79,2306,5.08,6.96,0.0
Pinus hartwegii,16.43,17.25,1716,6.8,5.98,0.0
Pinus hartwegii,28.83,92.06,1727,5.85,9.43,0.11
Pinus hartwegii,34.52,26.55,1302,7.77,14.35,0.02
Pinus hartwegii,31.29,12.48,1939,7.7,4.65,0.0
Pinus hartwegii,19.39,30.56,1150,5.66,4.41,0.0
Pinus hartwegii,17.59,89.34,877,6.86,13.43,0.04
Pinus hartwegii,15.33,63.98,1209,5.42,7.28,0.0
Pinus hartwegii,12.87,50.26,2190,5.51,7.51,0.0
Pinus hartwegii,16.5,64.31,843,5.78,9.48,0.01
Pinus hartwegii,29.51,75.72,1203,6.16,4.94,0.0
Pinus hartwegii,23.68,40.67,506,7.33,9.16,0.11
Pinus hartwegii,35.77,52.06,1866,6.44,11.25,2.48
Pinus hartwegii,39.64,57.71,1404,5.87,14.92,0.16
Pinus hartwegii,20.09,42.67,2072,5.19,10.48,0.02
Pinus hartwegii,29.48,23.98,1371,7.85,14.83,0.03
Pinus hartwegii,26.22,76.78,730,7.61,14.02,2.11
Pinus hartwegii,24.92,10.35,2389,7.66,9.05,0.0
Pinus hartwegii,28.43,74.14,2325,6.86,12.35,18.87
Pinus hartwegii,12.45,80.15,2358,5.38,15.92,0.0
Pinus hartwegii,13.37,50.65,400,7.5,12.76,0.0
Pinus hartwegii,36.57,32.04,1442,6.45,11.97,0.24
Pinus hartwegii,29.64,91.49,935,5.14,14.26,0.08
Pinus hartwegii,14.89,33.74,705,6.38,14.08,0.01
Pinus hartwegii,32.57,23.36,541,5.34,7.41,0.0
Pinus hartwegii,31.12,45.68,556,6.92,13.19,13.08
Pinus hartwegii,24.63,87.71,1273,6.74,5.63,0.0
Pinus hartwegii,37.97,91.44,2267,7.03,15.48,0.02
Pinus hartwegii,31.62,17.54,780,7.21,5.79,0.0
Pinus hartwegii,35.56,14.32,1625,7.82,4.8,0.0
Pinus hartwegii,28.87,64.99,389,5.68,10.6,2.53
Pinus hartwegii,32.65,76.15,580,5.27,5.8,0.0
Pinus hartwegii,31.9,68.24,1992,5.07,6.17,0.0
Pinus hartwegii,18.32,15.73,1761,6.15,7.92,0.0
Pinus hartwegii,19.6,69.73,569,8.38,11.78,0.0
Pinus hartwegii,39.91,33.61,1301,5.46,5.5,0.0
Pinus hartwegii,39.97,64.88,840,5.32,13.11,0.01
Pinus hartwegii,34.09,13.8,477,7.23,12.44,0.0
Pinus hartwegii,37.61,44.99,981,5.43,5.3,0.0
Pinus hartwegii,23.99,11.59,881,6.95,4.19,0.0
Pinus hartwegii,13.05,20.96,528,8.35,8.01,0.0
Pinus hartwegii,35.99,89.06,2070,7.96,15.52,0.0
Pinus hartwegii,36.11,34.27,1774,8.25,5.35,0.0
Pinus hartwegii,12.74,40.75,1100,8.37,4.01,0.0
Pinus hartwegii,14.68,62.76,1563,6.19,10.99,0.02
Pinus hartwegii,23.85,53.08,1128,5.45,7.33,0.02
Pinus hartwegii,19.91,36.89,315,6.39,8.12,0.01
Pinus hartwegii,27.49,94.39,1579,6.74,15.78,1.35
Pinus hartwegii,36.99,76.03,697,8.21,7.89,0.0
Pinus hartwegii,36.76,29.07,1342,7.41,13.39,0.04
Pinus hartwegii,36.32,98.09,732,6.23,15.2,0.03
Pinus hartwegii,29.04,36.98,1857,5.95,9.06,0.42
Pinus hartwegii,28.86,65.89,1128,5.31,4.04,0.0
Pinus hartwegii,28.64,69.37,415,8.27,4.08,0.0
Pinus hartwegii,14.22,78.05,1224,6.73,15.29,0.01
Pinus hartwegii,21.25,79.97,1238,6.01,6.7,0.0
Pinus hartwegii,15.93,47.54,2196,6.43,15.1,0.1
Pinus hartwegii,18.78,33.97,1323,7.16,11.32,0.06
Pinus hartwegii,12.12,70.3,1047,7.52,13.0,0.0
Pinus hartwegii,26.34,20.52,650,7.57,9.55,0.0
Pinus hartwegii,20.56,44.64,707,6.68,15.29,2.53
Pinus hartwegii,36.77,56.35,1215,5.65,7.63,0.01
Pinus hartwegii,26.85,49.46,1373,7.51,11.81,4.62
Pinus hartwegii,10.32,70.95,1743,6.86,15.2,0.0
Pinus hartwegii,21.3,57.97,2335,8.48,11.53,0.0
Pinus hartwegii,10.09,68.32,1681,6.61,11.34,0.0
Pinus hartwegii,20.29,22.2,834,6.35,12.52,0.05
Pinus hartwegii,15.17,66.9,667,7.43,8.74,0.0
Pinus hartwegii,34.15,83.88,648,7.7,8.97,0.01
Pinus hartwegii,30.08,76.73,2451,6.38,10.87,5.6
Pinus hartwegii,21.92,82.0,2374,7.74,7.34,0.0
Pinus hartwegii,16.5,61.02,1924,6.17,9.49,0.03
Pinus hartwegii,22.2,83.69,1015,7.82,8.53,0.0
Pinus hartwegii,35.37,74.33,2411,6.81,12.95,2.42
Pinus hartwegii,13.71,21.22,1768,6.51,10.07,0.0
Pinus hartwegii,20.76,39.31,753,8.31,14.11,0.0
Pinus hartwegii,23.6,12.71,506,5.32,7.41,0.0
Pinus hartwegii,34.34,26.01,1533,7.09,12.51,0.18
Pinus hartwegii,13.72,48.7,989,6.03,9.78,0.0
Pinus hartwegii,16.82,12.44,1354,6.68,10.34,0.0
Pinus hartwegii,31.86,50.47,2141,6.72,14.36,28.35
Pinus hartwegii,19.1,77.48,1448,6.18,4.85,0.0
Pinus hartwegii,28.22,55.73,1861,5.47,9.42,0.76
Pinus hartwegii,11.23,59.93,2406,7.32,11.19,0.0
Pinus hartwegii,39.58,17.21,1273,7.04,6.04,0.0
Pinus hartwegii,13.96,63.35,1660,7.99,5.46,0.0
Pinus hartwegii,19.92,78.8,2307,8.06,11.82,0.01
Pinus hartwegii,14.12,61.71,2486,7.44,8.63,0.0
Pinus hartwegii,35.36,16.36,2435,7.53,11.9,0.0
Pinus hartwegii,19.23,48.36,2223,6.71,8.39,0.04
Pinus hartwegii,27.76,98.76,1890,7.33,11.16,0.07
Pinus hartwegii,31.11,35.97,1817,5.22,15.44,0.29
Pinus hartwegii,18.4,47.77,1309,7.54,5.91,0.0
Pinus hartwegii,24.4,69.68,502,6.84,12.22,12.57
Pinus hartwegii,30.21,91.85,850,5.57,5.48,0.0
Pinus hartwegii,22.38,37.28,2465,7.94,9.3,0.0
Pinus hartwegii,21.7,29.62,1983,7.74,9.88,0.0
Pinus hartwegii,22.42,11.72,1604,6.17,9.36,0.0
Pinus hartwegii,39.74,79.91,958,7.5,5.18,0.0
Pinus hartwegii,15.96,53.4,851,6.82,6.81,0.0
Pinus hartwegii,23.76,80.82,884,5.75,12.52,2.34
Pinus hartwegii,17.91,51.86,2135,6.02,10.58,0.14
Pinus hartwegii,11.54,84.02,528,7.62,12.27,0.0
Pinus hartwegii,20.07,20.72,774,5.42,13.88,0.0
Pinus hartwegii,21.04,72.38,2338,6.98,11.01,1.13
Pinus hartwegii,14.83,53.28,1800,5.65,15.47,0.01
Pinus hartwegii,24.47,60.78,2218,6.42,12.96,37.72
Pinus hartwegii,14.05,23.85,523,7.79,12.72,0.0
Pinus hartwegii,15.02,87.45,2488,5.68,13.16,0.0
Pinus hartwegii,33.82,98.43,1541,6.61,12.36,0.15
Pinus hartwegii,19.13,90.94,836,7.15,8.33,0.0
Pinus hartwegii,39.19,98.55,665,7.63,10.71,0.0
Pinus hartwegii,10.56,22.88,1120,5.56,14.89,0.0
Pinus hartwegii,36.79,13.76,2281,5.52,13.61,0.0
Pinus hartwegii,38.7,91.18,1024,6.31,13.76,0.03
Pinus hartwegii,35.39,76.33,939,6.49,5.85,0.0
Pinus hartwegii,11.75,98.77,836,5.06,5.45,0.0
Pinus hartwegii,21.69,64.43,694,7.41,6.54,0.0
Pinus hartwegii,33.7,14.91,1992,7.63,9.38,0.0
Pinus hartwegii,32.6,82.39,2255,5.16,12.53,0.13
Pinus hartwegii,23.37,41.12,594,8.27,9.98,0.0
Pinus hartwegii,32.95,35.95,2359,5.9,10.59,0.42
Pinus hartwegii,34.25,24.53,338,6.91,5.14,0.0
Pinus hartwegii,39.03,71.14,349,8.47,4.1,0.0
Pinus hartwegii,35.31,62.87,446,6.92,4.1,0.0
Pinus hartwegii,30.49,55.18,1587,7.53,15.63,6.2
Pinus hartwegii,19.73,65.12,2403,8.16,7.17,0.0
Pinus hartwegii,26.25,85.44,1212,5.21,11.55,0.18
Pinus hartwegii,16.05,63.89,327,7.63,10.06,0.0
Pinus hartwegii,21.51,18.81,1561,5.99,12.17,0.03
Pinus hartwegii,24.65,65.73,1744,8.44,9.31,0.0
Pinus hartwegii,31.07,43.18,2318,8.17,14.0,0.07
Pinus hartwegii,29.04,83.61,2182,6.18,13.38,9.32
Pinus hartwegii,11.23,86.1,2344,6.78,10.41,0.0
Pinus hartwegii,23.63,45.52,527,5.43,4.02,0.0
Pinus hartwegii,22.11,98.3,1045,5.72,11.75,0.03
Pinus hartwegii,15.82,84.57,982,5.64,6.31,0.0
Pinus hartwegii,12.98,77.73,472,8.14,7.15,0.0
Pinus hartwegii,28.93,11.12,1412,8.16,13.27,0.0
Pinus hartwegii,19.07,71.64,2143,5.1,5.62,0.0
Pinus hartwegii,17.35,79.14,1072,6.58,14.87,0.24
Pinus hartwegii,39.09,79.46,2143,8.22,9.03,0.0
Pinus hartwegii,26.33,32.18,1338,7.99,4.11,0.0
Pinus hartwegii,16.52,23.54,797,6.08,4.58,0.0
Pinus hartwegii,16.35,32.28,585,5.64,5.11,0.0
Pinus hartwegii,38.79,83.38,1775,6.16,8.6,0.0
Pinus hartwegii,30.3,52.82,1800,7.4,11.61,6.16
Pinus hartwegii,16.8,89.06,1491,8.28,11.6,0.0
Pinus hartwegii,11.64,54.73,1168,6.55,9.08,0.0
Pinus hartwegii,20.49,48.69,930,7.57,12.26,0.39
Pinus hartwegii,30.2,43.8,1211,7.94,6.76,0.0
Pinus hartwegii,39.98,35.57,2419,5.19,7.92,0.0
Pinus hartwegii,15.0,50.76,876,5.6,8.61,0.0
Pinus hartwegii,38.71,60.7,500,6.06,10.64,0.08
Pinus hartwegii,13.85,74.86,917,7.92,13.39,0.0
Pinus hartwegii,19.97,51.82,1016,6.66,4.77,0.0
Pinus hartwegii,27.58,58.56,1596,7.57,11.85,5.56
Pinus hartwegii,29.42,61.44,490,7.08,9.81,2.78
Pinus hartwegii,27.93,91.64,1675,7.62,11.98,0.19
Pinus hartwegii,12.3,19.37,529,5.56,4.38,0.0
Pinus hartwegii,17.4,77.27,1295,8.19,15.13,0.0
Pinus hartwegii,27.1,96.09,415,5.6,4.23,0.0
Pinus hartwegii,34.02,85.06,1869,6.7,14.07,2.59
Pinus hartwegii,16.06,16.15,2004,5.63,7.17,0.0
Pinus hartwegii,36.1,63.78,2118,6.84,15.97,2.52
Pinus hartwegii,27.64,17.67,417,7.09,4.75,0.0
Pinus hartwegii,36.17,80.03,2281,5.03,11.59,0.01
Pinus hartwegii,31.87,60.65,2374,5.74,4.53,0.0
Pinus hartwegii,29.67,60.55,401,6.97,13.27,25.54
Pinus hartwegii,11.99,86.34,697,6.46,11.79,0.0
Pinus hartwegii,24.22,55.54,706,5.15,12.23,0.63
Pinus hartwegii,29.97,84.54,2224,6.62,6.78,0.01
Pinus hartwegii,29.67,25.17,663,7.63,4.26,0.0
Pinus hartwegii,11.25,45.29,2178,7.51,8.88,0.0
Pinus hartwegii,37.88,39.68,409,6.18,4.34,0.0
Pinus hartwegii,30.87,26.07,399,8.19,10.99,0.0
Pinus hartwegii,19.28,26.62,1076,6.57,5.73,0.0
Pinus hartwegii,16.05,60.93,604,5.95,14.25,0.1
Pinus hartwegii,32.16,24.46,2051,5.89,14.61,0.33
Pinus hartwegii,25.84,91.88,2173,8.42,9.31,0.0
Pinus hartwegii,19.52,24.79,1924,6.65,14.17,0.09
Pinus hartwegii,15.97,35.07,1462,6.96,14.53,0.02
Pinus hartwegii,29.83,81.69,770,7.46,15.38,1.74
Pinus hartwegii,39.04,47.52,2395,5.63,7.2,0.0
Pinus hartwegii,19.49,22.1,1407,8.33,14.74,0.0
Pinus hartwegii,25.2,23.44,732,6.37,7.26,0.0
Pinus hartwegii,21.83,51.61,1410,6.58,10.27,2.92
Pinus hartwegii,14.49,71.06,1823,5.12,12.75,0.0
Pinus hartwegii,21.85,79.03,2057,7.15,5.44,0.0
Pinus hartwegii,38.64,82.3,909,7.62,6.82,0.0
Pinus hartwegii,25.12,82.79,1991,6.42,10.05,1.64
Pinus hartwegii,19.51,92.41,658,6.08,14.52,0.08
Pinus hartwegii,12.5,45.61,1817,5.16,10.78,0.0
Pinus hartwegii,13.56,30.01,2207,6.19,13.63,0.0
Pinus hartwegii,34.15,60.4,1748,6.32,13.8,19.13
Pinus hartwegii,32.49,76.89,2288,7.33,12.36,2.15
Pinus hartwegii,16.38,93.58,1799,5.36,13.83,0.0
Pinus hartwegii,14.93,69.88,1245,6.88,6.88,0.0
Pinus hartwegii,32.43,82.28,1708,6.54,4.71,0.0
Pinus hartwegii,17.22,93.04,2028,5.03,10.75,0.0
Pinus hartwegii,32.61,92.2,2470,7.21,13.9,0.31
Pinus hartwegii,12.79,41.06,1100,5.04,11.03,0.0
Pinus hartwegii,21.98,60.48,1741,5.93,12.65,9.08
Pinus hartwegii,16.63,47.77,1643,6.09,10.42,0.04
Pinus hartwegii,38.39,46.31,993,5.22,5.17,0.0
Pinus hartwegii,30.64,11.92,1971,5.72,4.63,0.0
Pinus hartwegii,24.77,73.99,578,8.4,11.8,0.01
Pinus hartwegii,34.59,65.7,1993,7.33,14.72,3.08
Pinus hartwegii,30.62,48.73,2133,6.76,14.69,32.15
Pinus hartwegii,25.65,95.5,757,6.05,8.87,0.02
Pinus hartwegii,23.0,55.28,1428,5.5,14.33,4.48
Pinus hartwegii,29.05,54.35,611,6.83,5.29,0.0
Pinus hartwegii,34.0,76.62,1140,7.47,14.93,1.2
Pinus hartwegii,30.83,42.1,1031,7.39,13.63,4.48
Pinus hartwegii,38.6,29.36,300,5.99,8.49,0.0
Pinus hartwegii,16.61,51.08,765,5.66,5.36,0.0
Pinus hartwegii,18.08,32.22,2300,6.42,15.39,0.08
Pinus hartwegii,15.08,77.18,2493,7.08,13.59,0.01
Pinus hartwegii,33.72,68.54,2245,7.42,12.12,1.74
Pinus hartwegii,28.46,99.45,607,6.07,14.45,0.28
Pinus hartwegii,13.34,57.14,853,6.85,6.51,0.0
Pinus hartwegii,32.65,34.87,643,5.06,6.68,0.0
Pinus hartwegii,10.43,93.84,861,6.04,9.57,0.0
Pinus hartwegii,32.86,41.29,1137,8.35,13.23,0.01
Pinus hartwegii,16.44,30.48,1476,6.63,15.53,0.02
Pinus hartwegii,13.28,42.81,407,7.1,15.8,0.0
Pinus hartwegii,33.27,88.61,1399,5.06,5.85,0.0
Pinus hartwegii,28.83,74.86,1689,6.53,9.68,4.56
Pinus hartwegii,17.19,40.84,407,8.31,8.68,0.0
Pinus hartwegii,22.52,64.11,546,8.08,14.54,0.1
Pinus hartwegii,35.36,77.21,327,7.82,13.79,0.05
Pinus hartwegii,25.05,63.02,1302,5.99,14.54,38.27
Pinus hartwegii,37.13,70.56,1344,7.06,6.93,0.0
Pinus hartwegii,18.99,35.31,2265,7.4,12.18,0.05
Pinus hartwegii,27.51,86.24,896,7.22,8.81,0.11
Pinus hartwegii,13.19,82.16,2475,7.68,7.99,0.0
Pinus hartwegii,20.46,64.87,576,6.15,6.84,0.01
Pinus hartwegii,28.27,32.59,1742,7.5,12.05,0.72
Pinus hartwegii,31.02,91.79,757,8.01,11.71,0.01
Pinus hartwegii,21.01,34.19,2420,5.39,9.22,0.0
Pinus hartwegii,14.76,14.78,1557,7.06,15.83,0.0
Pinus hartwegii,23.19,30.16,1998,8.06,4.64,0.0
Pinus hartwegii,21.73,22.36,2079,7.69,9.18,0.0
Pinus hartwegii,17.47,63.49,2326,6.8,8.97,0.02
Pinus hartwegii,33.17,87.15,1602,5.23,14.18,0.13
Pinus hartwegii,13.74,87.37,2154,6.06,14.54,0.0
Pinus hartwegii,36.1,64.39,2353,5.08,15.14,0.06
Pinus hartwegii,12.12,70.9,1060,8.26,4.49,0.0
Pinus hartwegii,13.41,81.66,1884,6.29,13.4,0.0
