Species,Temperature (°C),Soil Moisture (%),Altitude (m),Soil pH,Light Hours,Germination Rate (%)
Rhododendron arboreum,15.21,55.86,3437,5.7,11.48,1.26
Rhododendron arboreum,15.69,42.26,2197,5.64,5.75,1.92
Rhododendron arboreum,24.28,69.25,2521,4.89,7.14,0.01
Rhododendron arboreum,6.8,48.14,1914,5.54,10.81,0.01
Rhododendron arboreum,22.29,89.0,3483,6.23,6.05,0.01
Rhododendron arboreum,8.41,89.69,3063,4.69,8.27,0.0
Rhododendron arboreum,6.05,75.09,2824,5.83,7.24,0.08
Rhododendron arboreum,7.25,83.55,3334,4.93,9.7,0.0
Rhododendron arboreum,24.6,84.48,3618,5.74,11.29,0.0
Rhododendron arboreum,24.68,81.88,3536,6.29,5.48,0.0
Rhododendron arboreum,22.12,84.61,1549,5.92,11.8,0.0
Rhododendron arboreum,10.48,56.16,1537,5.14,7.93,0.94
Rhododendron arboreum,17.65,88.08,2010,5.21,4.87,0.11
Rhododendron arboreum,5.91,77.1,2273,6.17,6.2,0.02
Rhododendron arboreum,24.62,41.05,1977,4.58,10.24,0.0
Rhododendron arboreum,7.72,63.8,2232,5.27,5.27,0.1
Rhododendron arboreum,12.51,52.77,2372,4.6,9.68,0.17
Rhododendron arboreum,11.23,56.94,2749,4.81,8.29,0.98
Rhododendron arboreum,13.81,52.87,2297,4.71,8.25,0.97
Rhododendron arboreum,24.36,56.87,2700,5.48,6.25,0.02
Rhododendron arboreum,23.72,44.15,2685,5.46,8.71,0.02
Rhododendron arboreum,14.38,42.97,1703,6.43,5.34,0.21
Rhododendron arboreum,19.1,73.29,1933,5.36,10.71,1.26
Rhododendron arboreum,23.28,57.22,1500,5.91,7.41,0.07
Rhododendron arboreum,12.83,44.79,2354,4.68,6.45,0.1
Rhododendron arboreum,10.47,86.91,2590,4.94,6.37,0.09
Rhododendron arboreum,6.21,48.82,1964,6.02,5.29,0.01
Rhododendron arboreum,21.68,59.0,3494,5.92,10.37,0.16
Rhododendron arboreum,21.87,70.55,1687,5.13,8.5,0.18
Rhododendron arboreum,22.67,50.11,2196,4.96,8.02,0.03
Rhododendron arboreum,7.16,74.23,1920,6.44,7.22,0.07
Rhododendron arboreum,18.02,63.03,3250,5.13,5.48,1.27
Rhododendron arboreum,5.79,76.35,3293,5.97,8.09,0.02
Rhododendron arboreum,13.24,59.15,3426,6.44,10.89,0.88
Rhododendron arboreum,10.41,52.49,3361,4.9,5.11,0.04
Rhododendron arboreum,24.23,69.57,2816,6.3,4.01,0.0
Rhododendron arboreum,18.11,42.34,2600,4.61,11.52,0.0
Rhododendron arboreum,23.54,69.6,1799,6.21,6.55,0.05
Rhododendron arboreum,21.0,73.02,3441,4.55,4.14,0.0
Rhododendron arboreum,6.68,65.0,2555,5.7,6.4,0.21
Rhododendron arboreum,22.02,62.19,2044,6.39,10.5,0.12
Rhododendron arboreum,10.35,69.26,1565,5.07,5.81,0.31
Rhododendron arboreum,18.39,46.68,1663,4.93,4.23,0.01
Rhododendron arboreum,9.7,47.02,3672,4.78,4.96,0.0
Rhododendron arboreum,7.67,54.22,2351,5.53,10.29,0.18
Rhododendron arboreum,11.34,65.95,3276,5.84,6.41,8.36
Rhododendron arboreum,15.57,89.66,2634,5.05,8.42,0.75
Rhododendron arboreum,13.75,87.86,2116,5.28,10.2,0.76
Rhododendron arboreum,9.99,48.53,1913,4.58,10.68,0.0
Rhododendron arboreum,16.44,76.17,2289,5.87,6.87,31.62
Rhododendron arboreum,8.09,77.8,3092,4.72,10.95,0.0
Rhododendron arboreum,22.44,66.88,2229,5.99,11.45,0.07
Rhododendron arboreum,22.41,62.65,2867,5.65,5.73,0.3
Rhododendron arboreum,10.16,64.77,3484,5.33,10.64,0.43
Rhododendron arboreum,7.17,71.94,2177,4.7,6.83,0.01
Rhododendron arboreum,24.82,40.27,1506,5.34,6.9,0.0
Rhododendron arboreum,6.11,53.81,2852,6.19,11.85,0.0
Rhododendron arboreum,24.63,63.21,2283,5.86,7.53,0.05
Rhododendron arboreum,15.23,54.79,1924,6.37,10.23,4.51
Rhododendron arboreum,24.25,78.16,3409,5.59,6.69,0.01
Rhododendron arboreum,10.93,51.03,2659,4.5,11.99,0.0
Rhododendron arboreum,20.66,56.68,2478,5.45,7.32,3.34
Rhododendron arboreum,14.79,89.58,3306,5.42,7.3,1.11
Rhododendron arboreum,16.2,65.01,2207,6.04,4.15,2.45
Rhododendron arboreum,12.33,55.09,3320,6.41,7.83,4.24
Rhododendron arboreum,22.69,42.11,1685,4.54,9.81,0.0
Rhododendron arboreum,19.72,55.85,2824,4.54,7.29,0.06
Rhododendron arboreum,5.43,86.18,2533,5.01,7.78,0.0
Rhododendron arboreum,21.26,57.04,3264,6.17,7.43,0.84
Rhododendron arboreum,17.76,79.01,1768,5.44,5.99,2.66
Rhododendron arboreum,14.66,47.74,3540,6.25,7.19,2.3
Rhododendron arboreum,23.16,72.92,3628,6.03,8.99,0.04
Rhododendron arboreum,9.74,43.95,2783,5.73,10.89,0.16
Rhododendron arboreum,24.53,83.8,2389,5.37,6.64,0.0
Rhododendron arboreum,24.43,87.07,1738,5.69,6.52,0.0
Rhododendron arboreum,9.09,78.32,3527,6.29,7.81,0.27
Rhododendron arboreum,11.43,41.99,2310,5.83,6.7,1.67
Rhododendron arboreum,24.69,77.79,1759,5.61,6.37,0.01
Rhododendron arboreum,12.0,63.36,1995,4.89,5.84,0.92
Rhododendron arboreum,12.98,79.67,2544,5.27,4.5,0.68
Rhododendron arboreum,24.56,44.79,1622,5.75,8.59,0.0
Rhododendron arboreum,12.86,68.54,2278,4.88,4.37,0.23
Rhododendron arboreum,12.81,43.18,3545,5.12,6.06,0.14
Rhododendron arboreum,23.11,75.89,3410,5.58,4.6,0.01
Rhododendron arboreum,22.89,80.27,2318,5.37,9.76,0.06
Rhododendron arboreum,7.7,63.42,2610,4.58,6.38,0.01
Rhododendron arboreum,10.62,79.3,2411,4.72,5.48,0.05
Rhododendron arboreum,10.96,82.15,2594,5.74,6.25,3.07
Rhododendron arboreum,6.48,51.57,2469,5.27,9.57,0.03
Rhododendron arboreum,19.87,59.0,2333,4.81,7.04,0.47
Rhododendron arboreum,9.11,81.52,3682,5.16,5.15,0.01
Rhododendron arboreum,9.74,63.34,3394,6.03,8.61,2.77
Rhododendron arboreum,11.36,78.99,2716,4.94,5.65,0.36
Rhododendron arboreum,15.12,63.59,3684,6.02,5.21,2.14
Rhododendron arboreum,9.46,60.73,2297,6.11,4.72,0.5
Rhododendron arboreum,22.37,45.87,2136,4.92,4.17,0.0
Rhododendron arboreum,20.72,83.85,2177,6.39,7.45,0.34
Rhododendron arboreum,14.25,49.41,1517,4.72,7.39,0.18
Rhododendron arboreum,6.69,61.96,2473,6.1,4.77,0.03
Rhododendron arboreum,18.79,52.49,3441,4.79,4.36,0.01
Rhododendron arboreum,15.67,41.98,2421,5.29,4.0,0.08
Rhododendron arboreum,10.01,57.69,3310,4.77,11.37,0.01
Rhododendron arboreum,10.19,42.02,2001,4.78,4.75,0.0
Rhododendron arboreum,15.39,89.0,2530,5.46,4.79,0.4
Rhododendron arboreum,5.41,43.79,1694,4.82,10.54,0.0
Rhododendron arboreum,9.94,54.02,3488,6.48,7.52,0.41
Rhododendron arboreum,11.29,67.43,2352,5.24,10.59,2.68
Rhododendron arboreum,7.1,82.82,1990,4.92,4.77,0.0
Rhododendron arboreum,9.28,64.56,1671,4.66,4.9,0.01
Rhododendron arboreum,8.74,71.56,1679,6.13,10.39,0.28
Rhododendron arboreum,24.17,58.41,3157,6.37,11.19,0.0
Rhododendron arboreum,21.99,77.26,1740,6.09,7.19,0.28
Rhododendron arboreum,12.35,80.65,2568,5.81,8.41,16.01
Rhododendron arboreum,19.05,50.91,1839,5.77,4.27,0.25
Rhododendron arboreum,6.51,44.29,1928,5.69,6.09,0.01
Rhododendron arboreum,10.79,57.81,3660,4.71,6.84,0.05
Rhododendron arboreum,7.51,79.32,2862,6.23,11.12,0.02
Rhododendron arboreum,15.18,43.4,1941,4.82,10.98,0.04
Rhododendron arboreum,13.01,50.9,2254,5.5,5.01,2.55
Rhododendron arboreum,21.98,81.72,2166,6.31,11.61,0.01
Rhododendron arboreum,21.19,84.16,2005,6.36,4.57,0.01
Rhododendron arboreum,5.04,57.56,1549,4.8,5.99,0.0
Rhododendron arboreum,13.36,71.42,2904,5.53,11.62,2.27
Rhododendron arboreum,13.6,83.48,1571,5.81,8.13,4.67
Rhododendron arboreum,7.23,62.79,1678,5.09,4.85,0.01
Rhododendron arboreum,19.06,41.45,2881,4.83,4.61,0.01
Rhododendron arboreum,16.69,50.53,3549,5.96,11.38,0.45
Rhododendron arboreum,23.43,74.0,1967,5.68,9.16,0.11
Rhododendron arboreum,11.56,45.52,1695,6.11,4.36,0.09
Rhododendron arboreum,7.1,42.12,2762,4.71,5.67,0.0
Rhododendron arboreum,11.63,56.95,2688,5.61,5.36,5.26
Rhododendron arboreum,13.7,68.78,2222,5.44,10.64,10.37
Rhododendron arboreum,10.28,55.14,2787,5.07,8.41,1.67
Rhododendron arboreum,6.47,61.24,1772,5.45,7.02,0.07
Rhododendron arboreum,23.18,53.85,3051,5.97,9.65,0.08
Rhododendron arboreum,24.79,49.38,2212,6.45,11.91,0.0
Rhododendron arboreum,24.98,47.67,2413,6.33,4.01,0.0
Rhododendron arboreum,8.89,46.86,2966,4.97,5.94,0.03
Rhododendron arboreum,5.77,55.93,3445,5.54,11.44,0.0
Rhododendron arboreum,17.62,52.45,1719,5.68,8.19,10.7
Rhododendron arboreum,7.61,65.29,1914,5.93,4.59,0.06
Rhododendron arboreum,10.72,82.82,1635,6.48,11.28,0.04
Rhododendron arboreum,15.78,62.57,3234,4.52,10.97,0.04
Rhododendron arboreum,16.99,40.62,3665,5.1,7.76,0.12
Rhododendron arboreum,16.1,71.7,3697,5.26,10.13,1.48
Rhododendron arboreum,17.42,60.45,1881,4.54,9.59,0.13
Rhododendron arboreum,6.56,51.85,3553,5.32,4.88,0.0
Rhododendron arboreum,5.42,49.98,1701,5.35,6.69,0.0
Rhododendron arboreum,6.23,84.66,3084,5.6,6.38,0.01
Rhododendron arboreum,23.18,52.6,3687,5.33,7.52,0.01
Rhododendron arboreum,13.07,55.63,2852,4.61,7.97,0.47
Rhododendron arboreum,6.74,85.81,2139,6.34,10.78,0.0
Rhododendron arboreum,24.92,80.9,2168,5.59,11.98,0.0
Rhododendron arboreum,23.16,73.43,3260,6.42,4.22,0.0
Rhododendron arboreum,17.73,51.27,2646,5.12,9.51,2.98
Rhododendron arboreum,23.82,49.57,3685,6.31,7.36,0.0
Rhododendron arboreum,12.1,60.62,3305,5.85,4.91,2.22
Rhododendron arboreum,20.15,62.95,1990,4.96,4.5,0.06
Rhododendron arboreum,21.39,46.7,2607,5.04,8.79,0.1
Rhododendron arboreum,5.94,50.06,1733,6.43,8.3,0.01
Rhododendron arboreum,12.61,64.62,3399,5.01,6.79,2.08
Rhododendron arboreum,17.2,64.97,3422,5.91,9.88,9.13
Rhododendron arboreum,9.53,63.24,2575,4.91,8.28,0.74
Rhododendron arboreum,6.13,76.62,2638,4.93,6.24,0.0
Rhododendron arboreum,17.8,56.33,2810,5.73,8.03,31.61
Rhododendron arboreum,17.76,48.63,2439,5.45,5.77,3.2
Rhododendron arboreum,10.92,62.78,3676,5.26,5.12,0.24
Rhododendron arboreum,18.33,72.84,1982,5.4,6.22,6.29
Rhododendron arboreum,11.68,85.09,2965,5.31,8.24,1.91
Rhododendron arboreum,21.75,75.18,2156,5.68,6.02,0.52
Rhododendron arboreum,13.42,74.11,1579,5.13,6.82,3.07
Rhododendron arboreum,9.8,87.09,2378,5.53,7.76,0.77
Rhododendron arboreum,7.37,56.85,3385,4.78,4.62,0.0
Rhododendron arboreum,8.69,68.35,2602,6.42,10.57,0.27
Rhododendron arboreum,16.79,64.02,2554,5.78,11.41,5.79
Rhododendron arboreum,15.85,79.96,2258,5.27,9.29,8.06
Rhododendron arboreum,10.38,80.56,2623,6.16,11.2,0.36
Rhododendron arboreum,19.92,64.07,2470,5.78,4.44,0.85
Rhododendron arboreum,22.32,87.48,2167,4.65,5.66,0.0
Rhododendron arboreum,22.99,46.67,1825,5.08,10.85,0.0
Rhododendron arboreum,15.53,44.56,2879,5.58,7.13,7.18
Rhododendron arboreum,24.34,69.17,3072,5.36,7.28,0.03
Rhododendron arboreum,9.52,67.25,2724,4.99,11.98,0.03
Rhododendron arboreum,5.42,78.44,2139,5.61,8.8,0.02
Rhododendron arboreum,21.0,77.37,3589,5.06,6.89,0.07
Rhododendron arboreum,20.13,71.89,2339,5.55,6.86,5.72
Rhododendron arboreum,10.65,82.73,3042,5.02,6.88,0.33
Rhododendron arboreum,24.06,58.55,1781,5.91,8.13,0.05
Rhododendron arboreum,8.14,77.93,1715,5.81,10.3,0.13
Rhododendron arboreum,21.8,62.62,1811,6.32,5.58,0.15
Rhododendron arboreum,6.21,66.68,2173,6.12,6.16,0.06
Rhododendron arboreum,8.17,48.62,2237,5.05,5.44,0.02
Rhododendron arboreum,20.52,60.53,3590,4.73,11.31,0.0
Rhododendron arboreum,13.46,41.37,3259,6.4,7.01,0.59
Rhododendron arboreum,7.49,67.71,2923,5.87,8.91,0.68
Rhododendron arboreum,17.34,69.4,2608,5.22,7.0,16.25
Rhododendron arboreum,24.6,48.58,1962,5.75,6.6,0.01
Rhododendron arboreum,11.62,85.57,2570,5.41,4.45,0.18
Rhododendron arboreum,23.29,84.62,1792,6.26,4.81,0.0
Rhododendron arboreum,20.65,70.9,2643,5.69,6.54,3.81
Rhododendron arboreum,18.6,82.98,1772,5.07,8.25,0.63
Rhododendron arboreum,5.3,52.85,2033,5.8,8.44,0.02
Rhododendron arboreum,22.47,52.25,2804,5.0,4.9,0.01
Rhododendron arboreum,10.3,53.69,3382,4.9,9.21,0.18
Rhododendron arboreum,22.32,65.94,1867,4.64,6.09,0.01
Rhododendron arboreum,18.45,49.66,1980,5.55,7.24,5.92
Rhododendron arboreum,19.59,58.52,1702,5.96,8.31,5.6
Rhododendron arboreum,8.62,69.08,3022,4.53,6.1,0.01
Rhododendron arboreum,16.23,89.78,3129,5.46,6.56,1.05
Rhododendron arboreum,20.88,86.58,1565,4.6,8.8,0.0
Rhododendron arboreum,18.79,80.82,2683,5.97,5.47,1.9
Rhododendron arboreum,8.73,61.11,3400,6.48,5.54,0.08
Rhododendron arboreum,18.53,65.34,2829,4.64,9.7,0.25
Rhododendron arboreum,11.2,73.69,3068,5.48,6.15,4.65
Rhododendron arboreum,20.97,89.72,3085,6.17,7.91,0.11
Rhododendron arboreum,10.93,47.24,2241,6.04,8.31,4.12
Rhododendron arboreum,13.53,84.3,2206,6.07,7.42,8.62
Rhododendron arboreum,10.29,82.56,2229,4.97,6.53,0.24
Rhododendron arboreum,6.86,85.68,2405,5.21,7.77,0.02
Rhododendron arboreum,9.56,45.5,1941,5.47,8.65,0.58
Rhododendron arboreum,5.63,87.69,2691,5.32,4.25,0.0
Rhododendron arboreum,21.56,52.42,2800,5.6,6.33,0.6
Rhododendron arboreum,17.49,43.06,1540,6.33,7.48,0.6
Rhododendron arboreum,9.08,73.76,2084,5.58,9.28,1.92
Rhododendron arboreum,16.0,71.1,2098,5.76,9.35,40.48
Rhododendron arboreum,5.43,47.57,3085,4.73,10.94,0.0
Rhododendron arboreum,22.01,52.34,2978,5.22,4.49,0.01
Rhododendron arboreum,17.87,73.43,1904,5.53,6.75,12.41
Rhododendron arboreum,12.27,50.57,2499,5.12,9.08,3.47
Rhododendron arboreum,7.02,51.14,3535,5.04,4.6,0.0
Rhododendron arboreum,8.7,76.24,2303,4.62,7.56,0.03
Rhododendron arboreum,9.57,56.55,2578,5.59,8.02,5.72
Rhododendron arboreum,23.49,60.08,2942,4.68,7.21,0.0
Rhododendron arboreum,16.27,55.94,2412,5.26,9.64,12.63
Rhododendron arboreum,12.06,88.89,2737,5.72,7.27,2.33
Rhododendron arboreum,12.32,74.12,2594,5.19,9.79,5.73
Rhododendron arboreum,18.48,60.5,1739,6.37,10.16,1.98
Rhododendron arboreum,9.12,41.11,3002,5.48,6.62,0.12
Rhododendron arboreum,13.06,45.6,1867,5.82,8.21,6.39
Rhododendron arboreum,14.44,40.36,2633,6.2,10.65,0.59
Rhododendron arboreum,21.92,49.62,3150,6.41,8.34,0.11
Rhododendron arboreum,10.47,42.89,3028,6.19,7.02,0.57
Rhododendron arboreum,16.97,40.59,2819,6.19,7.41,1.84
Rhododendron arboreum,24.13,83.08,3108,6.23,8.94,0.01
Rhododendron arboreum,5.3,75.18,2766,5.73,11.03,0.0
Rhododendron arboreum,17.06,53.97,1709,5.93,9.56,9.01
Rhododendron arboreum,11.22,43.88,1903,5.5,6.95,1.23
Rhododendron arboreum,16.72,44.21,2240,4.78,5.18,0.05
Rhododendron arboreum,5.86,71.08,1588,5.38,6.43,0.01
Rhododendron arboreum,24.59,69.23,2738,5.3,8.4,0.02
Rhododendron arboreum,23.18,69.59,2683,6.45,8.93,0.09
Rhododendron arboreum,8.78,88.95,3509,5.33,4.15,0.0
Rhododendron arboreum,14.62,56.5,2995,4.92,8.95,3.62
Rhododendron arboreum,17.29,77.56,2513,4.56,9.49,0.15
Rhododendron arboreum,7.73,47.93,1642,5.06,5.92,0.01
Rhododendron arboreum,13.88,75.79,2358,6.0,5.13,7.01
Rhododendron arboreum,8.44,77.65,2049,5.93,6.98,0.82
Rhododendron arboreum,19.09,72.82,2316,6.14,9.81,6.14
Rhododendron arboreum,9.16,57.8,3325,4.81,6.77,0.06
Rhododendron arboreum,18.59,65.56,1834,4.88,6.04,0.56
Rhododendron arboreum,20.3,45.26,1571,5.23,11.34,0.01
Rhododendron arboreum,14.48,48.82,3368,5.41,9.76,2.93
Rhododendron arboreum,24.63,59.49,1728,5.21,7.81,0.01
Rhododendron arboreum,21.96,85.2,2458,4.68,7.28,0.0
Rhododendron arboreum,14.27,69.84,2722,6.45,6.1,9.59
Rhododendron arboreum,14.27,70.89,3276,6.05,6.27,14.84
Rhododendron arboreum,24.15,70.6,2246,6.43,10.03,0.01
Rhododendron arboreum,17.09,58.8,1791,4.84,11.21,0.16
Rhododendron arboreum,13.69,74.39,3168,6.23,11.87,0.6
Rhododendron arboreum,16.2,53.74,2299,5.62,9.39,26.29
Rhododendron arboreum,17.1,52.0,1793,6.36,11.32,0.48
Rhododendron arboreum,7.9,75.81,3149,4.78,7.98,0.02
Rhododendron arboreum,5.35,51.14,3242,4.55,5.72,0.0
Rhododendron arboreum,15.02,50.83,3171,4.73,4.5,0.04
Rhododendron arboreum,20.98,79.53,3127,5.97,10.46,0.28
Rhododendron arboreum,21.28,74.91,3698,5.47,6.52,0.15
Rhododendron arboreum,16.1,84.19,3359,6.48,5.03,0.17
Rhododendron arboreum,16.85,54.57,2227,4.93,10.51,0.92
Rhododendron arboreum,23.39,67.23,3459,5.07,4.14,0.0
Rhododendron arboreum,10.24,66.77,2697,4.64,10.73,0.04
Rhododendron arboreum,16.57,45.65,3124,4.84,11.05,0.05
Rhododendron arboreum,11.33,67.87,2696,5.57,7.56,25.27
Rhododendron arboreum,14.97,64.21,3568,4.91,6.25,0.89
Rhododendron arboreum,12.55,85.04,3249,5.37,6.47,1.27
Rhododendron arboreum,6.84,43.15,1509,5.59,6.78,0.01
Rhododendron arboreum,16.27,77.57,1888,4.59,7.36,0.23
Rhododendron arboreum,24.44,78.76,1988,5.15,10.7,0.0
Rhododendron arboreum,21.59,71.07,2205,5.41,11.31,0.12
Rhododendron arboreum,10.95,77.96,2244,6.33,6.24,2.22
Rhododendron arboreum,17.19,51.47,3285,6.05,10.13,3.48
Rhododendron arboreum,12.52,56.83,3690,6.45,6.76,1.14
Rhododendron arboreum,12.85,40.6,2569,5.05,11.08,0.07
Rhododendron arboreum,11.2,57.35,3518,5.77,4.69,0.48
Rhododendron arboreum,20.79,84.61,2079,5.83,9.34,0.52
Rhododendron arboreum,8.06,64.71,1606,4.78,9.66,0.01
Rhododendron arboreum,19.89,70.0,1861,4.66,6.67,0.09
Rhododendron arboreum,21.92,66.26,2659,5.76,8.46,1.97
Rhododendron arboreum,22.9,63.23,3148,4.65,5.01,0.0
Rhododendron arboreum,15.84,46.47,2181,6.43,11.16,0.46
Rhododendron arboreum,6.16,42.24,2003,4.99,11.0,0.0
Rhododendron arboreum,10.24,54.57,3532,5.61,4.17,0.07
Rhododendron arboreum,24.46,84.87,3189,5.49,9.52,0.0
Rhododendron arboreum,23.89,77.03,1912,5.96,10.93,0.01
Rhododendron arboreum,10.97,66.51,1572,6.41,6.84,1.9
Rhododendron arboreum,14.21,48.87,2421,5.67,11.66,1.25
Rhododendron arboreum,23.73,73.07,2839,4.82,6.89,0.01
Rhododendron arboreum,23.17,80.15,2241,5.02,7.36,0.02
Rhododendron arboreum,23.27,73.16,3634,6.44,5.28,0.0
Rhododendron arboreum,18.68,59.31,2003,6.15,9.59,7.9
Rhododendron arboreum,13.14,78.66,1853,6.07,8.47,12.55
Rhododendron arboreum,7.94,71.58,2434,5.69,10.93,0.21
Rhododendron arboreum,10.15,66.83,1843,5.34,8.88,3.59
Rhododendron arboreum,14.16,63.88,2962,5.1,8.32,14.98
Rhododendron arboreum,5.22,86.37,3194,6.29,8.91,0.0
Rhododendron arboreum,15.48,67.04,2420,5.75,6.0,38.77
Rhododendron arboreum,23.0,82.72,1762,6.44,8.33,0.02
Rhododendron arboreum,10.07,75.18,3235,5.76,7.48,3.76
Rhododendron arboreum,21.67,43.54,2963,6.17,6.3,0.07
Rhododendron arboreum,11.86,44.79,2498,5.77,10.32,1.79
Rhododendron arboreum,19.58,87.55,1782,5.5,10.25,0.18
Rhododendron arboreum,23.07,85.03,2381,6.15,5.44,0.01
Rhododendron arboreum,18.2,85.93,1971,5.15,10.0,0.36
Rhododendron arboreum,15.49,67.89,2981,6.29,10.27,10.18
Rhododendron arboreum,6.79,71.07,2821,4.53,11.18,0.0
Rhododendron arboreum,12.56,78.0,2065,5.68,8.52,18.5
Rhododendron arboreum,5.79,69.23,1939,5.76,4.65,0.01
Rhododendron arboreum,21.14,81.33,3551,5.18,9.2,0.06
Rhododendron arboreum,13.14,46.76,1656,4.67,6.48,0.06
Rhododendron arboreum,21.96,53.5,2058,5.86,5.26,0.15
Rhododendron arboreum,16.0,50.08,1614,6.05,6.86,6.25
Rhododendron arboreum,7.86,43.12,2444,5.62,11.94,0.0
Rhododendron arboreum,5.57,45.94,3131,4.84,7.71,0.0
Rhododendron arboreum,15.33,42.81,2672,5.09,11.01,0.22
Rhododendron arboreum,18.48,68.93,2092,6.12,6.88,15.23
Rhododendron arboreum,13.91,81.36,2829,5.79,8.69,18.42
Rhododendron arboreum,7.49,72.92,2786,5.32,4.78,0.04
Rhododendron arboreum,18.24,80.22,2511,5.27,11.9,0.19
Rhododendron arboreum,14.71,52.72,3282,6.14,8.27,13.59
Rhododendron arboreum,5.45,42.54,3662,4.92,7.52,0.0
Rhododendron arboreum,21.99,70.49,2474,5.4,4.9,0.12
Rhododendron arboreum,16.37,81.19,2410,6.01,4.33,1.01
Rhododendron arboreum,5.33,52.61,2190,6.27,9.97,0.0
Rhododendron arboreum,11.37,75.41,3020,5.53,8.99,8.93
Rhododendron arboreum,20.93,68.31,3536,5.9,11.91,0.04
Rhododendron arboreum,10.34,51.31,2539,5.21,6.64,1.52
Rhododendron arboreum,18.14,76.65,1736,4.78,5.25,0.07
Rhododendron arboreum,14.01,44.64,3138,5.58,8.55,5.3
Rhododendron arboreum,5.8,85.04,3002,4.61,11.78,0.0
Rhododendron arboreum,21.45,57.93,1802,5.57,7.45,1.13
Rhododendron arboreum,12.34,84.77,3025,4.91,10.19,0.16
Rhododendron arboreum,14.21,40.42,1660,5.66,4.44,0.1
Rhododendron arboreum,13.7,79.23,3287,4.7,5.87,0.11
Rhododendron arboreum,20.32,61.2,2884,5.44,8.89,4.41
Rhododendron arboreum,22.9,42.56,3345,6.32,7.08,0.01
Rhododendron arboreum,17.47,76.94,2973,5.97,10.18,6.99
Rhododendron arboreum,13.6,83.98,1618,4.83,11.42,0.02
Rhododendron arboreum,23.01,57.52,3019,5.21,11.44,0.01
Rhododendron arboreum,10.18,55.47,2924,4.87,4.38,0.03
Rhododendron arboreum,23.6,73.78,2025,5.05,9.64,0.01
Rhododendron arboreum,13.89,45.77,2193,5.43,6.82,5.96
Rhododendron arboreum,19.5,46.25,2471,5.04,11.23,0.06
Rhododendron arboreum,5.59,62.7,2141,5.16,5.9,0.01
Rhododendron arboreum,10.47,69.68,3449,5.64,5.55,1.21
Rhododendron arboreum,21.21,45.45,2147,5.46,8.96,0.32
Rhododendron arboreum,14.42,57.81,2997,5.18,10.07,6.22
Rhododendron arboreum,15.82,62.52,2507,4.56,8.83,0.67
Rhododendron arboreum,9.96,84.47,2009,5.66,11.55,0.08
Rhododendron arboreum,7.5,41.07,2604,6.19,11.53,0.0
Rhododendron arboreum,24.04,55.23,3446,6.2,8.77,0.01
Rhododendron arboreum,23.73,58.2,2986,6.39,9.27,0.03
Rhododendron arboreum,17.69,41.3,2935,5.96,5.27,0.46
Rhododendron arboreum,9.42,52.02,1629,5.51,5.02,0.13
Rhododendron arboreum,11.16,56.23,2915,4.62,8.94,0.17
Rhododendron arboreum,6.33,85.19,2868,5.74,4.24,0.0
Rhododendron arboreum,20.7,50.97,2662,6.1,4.08,0.07
Rhododendron arboreum,14.54,49.7,3405,5.84,6.98,7.72
Rhododendron arboreum,24.81,71.28,1800,6.07,11.38,0.0
Rhododendron arboreum,11.03,59.97,2909,5.11,10.43,1.2
Rhododendron arboreum,5.95,55.08,2459,4.64,11.96,0.0
Rhododendron arboreum,15.66,79.1,3418,4.68,10.82,0.04
Rhododendron arboreum,22.94,70.27,1846,4.51,7.24,0.0
Rhododendron arboreum,23.56,42.47,2752,6.44,11.74,0.0
Rhododendron arboreum,7.11,58.32,2309,4.9,7.34,0.04
Rhododendron arboreum,11.63,69.62,1792,6.26,9.74,4.82
Rhododendron arboreum,13.04,75.17,2537,5.86,7.57,41.37
Rhododendron arboreum,21.55,48.5,1788,6.34,7.28,0.15
Rhododendron arboreum,13.12,70.07,3681,6.34,8.29,3.77
Rhododendron arboreum,16.28,55.52,2389,5.45,5.69,11.44
Rhododendron arboreum,6.73,54.7,3358,5.75,6.83,0.07
Rhododendron arboreum,11.81,40.42,2440,5.99,11.76,0.08
Rhododendron arboreum,24.34,61.53,3374,5.02,10.55,0.0
Rhododendron arboreum,18.67,89.44,2543,4.83,4.61,0.01
Rhododendron arboreum,11.22,56.32,3407,5.3,5.19,0.56
Rhododendron arboreum,7.62,74.53,3072,5.42,10.39,0.09
Rhododendron arboreum,9.99,75.14,2458,4.72,6.96,0.17
Rhododendron arboreum,14.11,78.13,2456,5.67,7.16,31.96
Rhododendron arboreum,11.75,67.75,2055,6.23,5.84,6.31
Rhododendron arboreum,12.37,40.24,2328,5.21,11.64,0.05
Rhododendron arboreum,23.92,73.55,3476,6.22,4.44,0.0
Rhododendron arboreum,7.44,86.35,3113,6.44,6.84,0.01
Rhododendron arboreum,12.13,42.3,3628,6.41,4.46,0.01
Rhododendron arboreum,15.22,61.97,3398,5.17,5.31,1.81
Rhododendron arboreum,15.26,52.71,2670,5.05,9.86,3.66
Rhododendron arboreum,6.83,72.36,2134,4.55,7.38,0.0
Rhododendron arboreum,9.76,43.62,2596,5.99,5.32,0.2
Rhododendron arboreum,14.26,52.19,2015,6.46,6.28,4.09
Rhododendron arboreum,10.97,52.06,2027,5.32,11.52,0.27
Rhododendron arboreum,6.31,71.68,2995,5.66,9.55,0.08
Rhododendron arboreum,24.21,73.01,1923,4.55,11.84,0.0
Rhododendron arboreum,20.8,67.3,1834,4.61,8.19,0.04
